# 4-4
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
# 5-5
3.0 2.428571428571429 2.6 2.428571428571429 2.428571428571429 2.6 2.6 3.0 2.0 3.0 3.0 
