# 4-4
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
# 5-5
9.0 10.0 8.0 9.0 10.0 7.0 11.0 7.0 14.0 7.0 8.0 
# 6-6
3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 3.0 
