1	0.0
2	1.2912968212777287
3	2.023087997342058
4	2.216924120044699
5	2.795580690186885
6	3.147892980750539
7	3.8538267895478224
8	3.800915979239158
9	3.8561137995686634
10	4.003340007247871
11	3.9161725986134197
14	7.206219391963354
