# 4-4
17.0 9.0 9.0 16.0 9.0 9.0 16.0 15.0 15.0 13.0 14.0 
# 5-5
4.0 2.0 3.0 3.0 6.0 2.0 8.0 2.0 2.0 0.0 0.0 
# 6-6
13.0 13.0 18.0 18.0 15.0 12.0 12.0 7.0 7.0 8.0 9.0 
