1	0.0
2	1.4484597786498719
3	2.1143896922154877
4	2.3835637458387122
5	2.6338273456956234
6	3.0488758760938865
7	3.117454199494446
8	3.852584217528775
9	3.8706180767326837
13	4.858457949185843
14	4.862235699939041
20	6.2748947093187155
28	7.156748091215429
29	8.079266908622492
