1	0.0
2	1.313186445316389
3	2.12030501491608
4	2.268568196905479
5	2.9364419392754417
7	3.149072409248871
8	3.425947229543786
9	4.210020994864222
12	4.085527453634245
14	4.630185982499398
18	5.691899019909553
19	5.641826180812847
22	6.087102294261508
27	7.427709218617785
28	7.27039074528827
31	7.5616105649825265
32	7.724869968473497
47	7.909689125180821
48	8.239023942358555
52	8.39521504290294
56	10.074940997195224
57	9.308956135774181
